Lexical item;Level
salud;B1
salud débil;C1
salud delicada;C1
salud frágil;C1
saludable;B2
saludar;B1
saludar afectuosamente;B2
saludar calurosamente;B2
saludar cortésmente;C2
saludar fríamente;C2
saludo;B1
salvación;C1
salvadoreño;A2
salvaje;B1
salvapantallas;C1
salvar;B2
salvar distancias;C2
salvar las distancias;C2
salvarse;C1
san;B1
sanatorio;B2
sanción;C1
sancionar;C2
sancionar a un alumno;C1
sancionar a un profesor;C1
sandía;B1
sandalia;B1
saneamiento;C2
sanear;C1
sanear la industria;C2
sanear un área;C1
sanear una empresa;C2
sangre;A2
sano;A2
santón;C2
santería;C2
santidad;C2
santo;B1
saque;C2
saque de banda;C2
saque de esquina;C2
saque de puerta;C2
sarampión;C2
sarcófago;C2
sardana;C2
sardina;A2
sartén;B1
satánico;C2
satélite;B1
satanás;C2
satisfacción;B1
satisfacer;B1
satisfecho;B1
saturar;C1
saturarse;C1
saturarse el correo;C1
saturarse la red;C1
saturno;B2
sauna;B2
savia;B2
saxofón;B1
saxofonista;B1
sazón;B2
sazonar;B2
señal;B2
señal de tráfico;B1
señalar;B2
señalizaci≥n;C1
señalizado;C1
señor;A1
señorito;C2
secado;C1
secador;B1
secador de pelo;B1
secar;B1
secarse;B1
secarse el pelo;B1
secarse las hojas;B1
sección;B1
sección de bebidas;B1
sección de congelados;B1
sección de cultura;B1
sección de deportes;B1
sección de economía;B1
sección de lácteos;B1
seco;B1
secretaría;B1
secretaria;B1
secta;B2
secta religiosa;B2
secta satánica;B2
sector;B2
sector competitivo;C2
sector de mercado;C2
sector de población;B2
sector dominante;C2
sector mayoritario;C2
sector primario;C1
sector secundario;C1
sector servicios;C1
sector terciario;C1
secuela;C2
secuencia;B2
secuenciaci≥n;C1
secuenciar;C1
secuestrador;B2
secuestrar;B1
secuestrar a alguien;B2
secuestro;B1
secundario;B2
sed;A2
seda;B1
seda dental;B2
sedante;C2
sedar;C2
sede;C1
sede central;C1
sediento;C1
sedoso;C1
seducir;B2
seductor;B2
segar;C2
segmento;C1
segmento de la sociedad;C2
segmento de mercado;C2
segmento de población;C2
segregación;C2
segregar;C1
seguidor;B1
seguimiento;C1
seguir;B1
seguir el programa;C2
seguir el protocolo;C2
seguir el sílabo;C2
seguir la etiqueta;C2
seguir la pista;B2
seguir las reglas del juego;B2
seguir un programa de radio;B2
seguir un programa de televisión;B2
seguir un tratamiento;C1
seguir una pista;B2
seguir una regla;B2
segunda mano;B1
segunda residencia;B2
segundas nupcias;C2
segundo;A1
segundo apellido;A1
segundo plato;A1
segundo tiempo;B1
seguridad;B2
seguridad ciudadana;B2
seguridad social;A2
seguridad vial;C2
seguro;B1
seguro a terceros;B2
seguro a todo riesgo;B1
seguro adicional;C1
seguro de enfermedad;B1
seguro de responsabilidad civil;C1
seguro de vida;B1
seguro del coche;B1
seguro médico;B1
seguro obligatorio;B1
seguro público;B1
seguro privado;B1
seis;A1
seiscientos;A1
seleccionar;B1
seleccionar una palabra;B1
selectividad;C1
sellar;C1
sellar un documento;C1
sello;B1
selva;B1
semáforo;B1
semblante;C2
semblante melancólico;C2
semblante mustio;C2
sembrado;B1
sembrar;B1
semicorchea;C2
semifinal;C1
semifusa;C2
semilla;B1
semillero;C1
seminario;B2
senado;B1
senador;B2
senda;C2
senderismo;B1
senderista;B1
sensación;B1
sensación agradable;C2
sensación amarga;C2
sensación angustiosa;C2
sensación asfixiante;C2
sensación de aburrimiento;C2
sensación de desánimo;C2
sensación de desasosiego;C2
sensación de euforia;C2
sensación de incertidumbre;C2
sensación de inseguridad;C2
sensación dolorosa;C2
sensación extraña;C2
sensación incómoda;C2
sensación indescriptible;C2
sensación intensa;C1
sensibilidad;B2
sensible;B2
sentado;B1
sentar;B1
sentar bien;B1
sentar como un guante;C1
sentar como un tiro;C1
sentar mal;B1
sentarse;A2
sentarse a comer;B2
sentarse a la mesa;B2
sentencia;B2
sentencia absolutoria;C2
sentencia condenatoria;C2
sentenciar;B2
sentenciar a [número cardinal] años de cárcel;C2
sentenciar a cadena perpetua;C2
sentido;B2
sentido figurado;B2
sentido literal;B2
sentido metafórico;B2
sentido obligatorio;C1
sentimental;B2
sentimiento;B1
sentir;A2
sentir afecto;C1
sentir afinidad;C2
sentir agobio;C1
sentir alegría;B2
sentir amor;C1
sentir angustia;B2
sentir apego;C2
sentir aprecio;C2
sentir calor;B1
sentir cansancio;B2
sentir cariño;C1
sentir confianza;B2
sentir dolor;B2
sentir estima;C2
sentir frío;B1
sentir hambre;B1
sentir impotencia;C1
sentir inclinación por;C2
sentir indignación;C1
sentir malestar;C1
sentir molestias;C1
sentir náuseas;C1
sentir pena;C1
sentir pesar;C1
sentir predilección;C2
sentir rabia;C1
sentir rechazo;C1
sentir respeto;B2
sentir sed;B1
sentir simpatía;C1
sentir sueño;B1
sentir un calor espantoso;B2
sentir un calor horrible;B2
sentir un frío espantoso;B2
sentir un frío horrible;B2
sentir una sensación;C1
sentir una sensación de aburrimiento;C2
sentir una sensación de desánimo;C2
sentir una sensación de desasosiego;C2
sentir una sensación de euforia;C2
sentir una sensación de incertidumbre;C2
sentir una sensación de inseguridad;C2
sentir vergüenza ajena;C2
sentirse;A2
sentirse a gusto;C1
sentirse afectado;C2
sentirse agobiado;B2
sentirse animado;B2
sentirse bien;A2
sentirse con ánimo;B2
sentirse consternado;C2
sentirse débil;B1
sentirse depre;C2
sentirse desconsolado;C2
sentirse desolado;C2
sentirse desplazado;C1
sentirse destrozado;C2
sentirse dolido;B2
sentirse exultante;C2
sentirse fatigado;C1
sentirse hecho polvo;C1
sentirse herido;C2
sentirse integrado;C1
sentirse mal;A2
sentirse pletórico;C2
sentirse radiante;C2
sentirse regular;B1
separación;B1
separación de poderes;B2
separar;B1
separar ambientes;C1
separar zonas;C1
separarse;B1
sepelio;C2
septentrional;C2
septiembre;A1
septuagésimo;A2
sepulcral;C2
sepulcro;C2
sepultar;C2
sepultura;C2
sequía;B2
ser;A1
ser abominable;C1
ser aborrecible;C1
ser abstemio;C1
ser aficionado a;B1
ser aguafiestas;C1
ser alérgico;B2
ser alérgico a un medicamento;C1
ser alcohólico;B2
ser alto;A1
ser alucinante;C1
ser ancho de caderas;C2
ser atento;B2
ser bajo;A1
ser blanco;B1
ser blanco de piel;B1
ser bonito;A1
ser calvo;A2
ser camarero;A1
ser campeón;B2
ser cargado de espaldas;C2
ser cargado de hombros;C2
ser clavados;B2
ser coleccionista de;B2
ser comedido;C2
ser como de la familia;B2
ser como dos gotas de agua;B2
ser condenado;B1
ser considerado;C1
ser contratado;B2
ser correcto;C1
ser cortés;C1
ser coser y cantar;B2
ser de altura media;B2
ser de altura mediana;B2
ser de altura normal;B2
ser de armas tomar;C2
ser de bali;A2
ser de buen comer;C1
ser de buena familia;C1
ser de carácter brusco;B2
ser de carácter débil;B1
ser de carácter difícil;B1
ser de carácter fácil;B1
ser de carácter fuerte;B1
ser de carácter serio;B2
ser de carácter tranquilo;B2
ser de clase alta;B2
ser de clase baja;B2
ser de clase media;B2
ser de digestión difícil;C1
ser de digestión lenta;C1
ser de digestión pesada;C1
ser de dominio público;B2
ser de estatura media;B2
ser de estatura mediana;B2
ser de estatura normal;B2
ser de familia acomodada;C2
ser de familia adinerada;C2
ser de familia humilde;B2
ser de familia rica;B2
ser de familia trabajadora;B2
ser de laos;A2
ser de mal comer;C1
ser de mozambique;A2
ser de origen;C1
ser de origen africano;C1
ser de origen francés;C1
ser de origen oriental;C1
ser de origen peruano;C1
ser de un equipo;B2
ser de un partido político;B2
ser delgado;A1
ser desagradable;C1
ser despedido;B2
ser doctor en;B2
ser doctor en empresariales;B2
ser doctor en filología;B2
ser educado;B1
ser el último grito;C2
ser el alma de la fiesta;C1
ser el cabeza de familia;C1
ser el centro de la fiesta;B2
ser el homenajeado;C2
ser el maestro de ceremonias;C2
ser el rey;C1
ser el vivo retrato;B2
ser fascinante;C1
ser feo;A2
ser fino;C2
ser gordo;A2
ser gratis;A2
ser grosero;C1
ser guapo;A2
ser idéntico;B2
ser ilegal;B1
ser indigesto;B2
ser ingeniero;A2
ser injusto;B2
ser interesante;A1
ser justo;B2
ser legal;B1
ser licenciado en;B2
ser licenciado en empresariales;B2
ser licenciado en filología;B2
ser más bruto que un arado;C2
ser más corto que las mangas de un chaleco;B2
ser maleducado;B1
ser moreno;B1
ser objeto de;B2
ser objeto de análisis;B2
ser objeto de estudio;B2
ser objeto de un odio ciego;C2
ser objeto de un odio declarado;C2
ser objeto de un odio feroz;C2
ser objeto de un odio infinito;C2
ser propenso a una enfermedad;C2
ser refinado;C2
ser repugnante;C1
ser respetuoso;C1
ser rubio;A2
ser subcampeón;B2
ser trabajador;A2
ser uña y carne;C2
ser un éxito;B1
ser un aguafiestas;C1
ser un alcohólico;C1
ser un blando;C1
ser un caprichoso;C2
ser un caradura;C1
ser un cielo;C1
ser un consentido;C2
ser un gallina;C1
ser un genio;B1
ser un grosero;C1
ser un jugador amateur;C1
ser un jugador astuto;C1
ser un jugador empedernido;C1
ser un líder nato;C2
ser un ladrillo;C2
ser un lince;C1
ser un malcriado;C2
ser un maleducado;C1
ser un mimado;C2
ser un muermo;C2
ser un pelma;C2
ser un petardo;C2
ser un pisazo;C2
ser un plasta;C2
ser un soltero de oro;C1
ser un zorro;C1
ser una fuente de inspiración;C1
ser una lata;C2
ser una mosquita muerta;C2
ser una persona de principios;C2
ser una piña;C2
ser vegetariano;A2
ser virgen;B2
serenar;C2
serenarse;C2
serenata;C1
sereno;C1
serie;B1
seriedad;B2
serio;A1
sermón;C2
sermonear;C2
serpiente;B1
servicio;B1
servicio de alcantarillado;C1
servicio de alumbrado;C1
servicio de atención;B2
servicio de atención al cliente;B2
servicio de ayuda;C1
servicio de habitaciones;B1
servicio de información al cliente;B2
servicio de integración;C1
servicio de limpieza;B2
servicio de orientación;C1
servicio de recogida de basura;B2
servicio de seguridad;B2
servicio militar;B2
servicio militar obligatorio;B2
servicio público;C2
servicio postal;B1
servicios financieros;B2
servicios sociales;B1
servidor;B2
servidor de acceso;B2
servilleta;A2
servir;B1
servir el primer plato;B1
servir el segundo plato;B1
servir una bebida;B1
servir una comida;B1
servir una mesa;B2
sesenta;A1
sesión;B1
sesión continua;C1
sesión de cine;B2
sesión de noche;C1
sesión de tarde;C1
seta;B2
setecientos;A1
setenta;A1
seudónimo;C1
severo;C2
sexagésimo;A2
sexo;A2
sexto;A1
sexto sentido;B2
sexual;B1
sideral;C2
siembra;C2
sierra;C1
siete;A1
sietemesino;C2
signo;B1
signo del zodiaco;B2
silbato;B1
silenciar;C1
silencio;B1
sillón;A1
silla;A1
silla ergonómica;C2
silla giratoria;C2
silla homologada;B2
silla plegable;C2
silvestre;C1
simpático;A2
simpatía;B1
simpatía arrebatadora;C2
simpatía arrolladora;C2
simpatía desbordante;C2
simpatizar;C1
simpatizar con una ideología;C2
simposio;C2
sin ánimos;B2
sin amueblar;A2
sin barreras;C2
sin blanca;C2
sin conservantes ni colorantes;B2
sin cuartel;C2
sin fondos;C1
sin hogar;B2
sin hueso;B2
sin IVA;A2
sin prestar atención;C1
sin recursos;B2
sin recursos económicos;B2
sin techo;B2
sin trabajo;B2
sin tregua;C2
sin un céntimo;C2
sin un duro;C2
sinagoga;B1
sinceramente;B2
sinceridad;B2
sincero;B1
sincretismo;C2
sindicarse;C1
sindicato;B1
sinfonía;B2
singladura;C2
siniestro;C1
siniestro total;C2
sintonizar;C1
sintonizar con alguien;C2
sintonizar un canal;C2
sintonizar una emisora;C2
siroco;C2
sistema;B1
sistema analítico;C2
sistema antivirus;B1
sistema circulatorio;C1
sistema de aprendizaje;C1
sistema de evaluación;C2
sistema de refrigeración;C2
sistema enseñanza;C1
sistema interactivo;C1
sistema multimedia;C1
sistema nervioso;B2
sistema operativo;C1
sitiar;C2
sitio;B1
situación acomodada;C2
situación adversa;C2
situación apurada;C2
situación desahogada;C2
situación desfavorable;C2
situación favorable;C2
situación privilegiada;C2
situado;B2
snowboard;B1
soberanía;C2
soberanía nacional;C2
soberanía popular;C2
soberano;C1
soborno;C1
sobrasada;C1
sobre;A1
sobre acolchado;C2
sobre apaisado;C2
sobre con autoadhesivo;C2
sobre de burbujas;C2
sobrecogedor;C2
sobrecoger;C2
sobreexplotación;B2
sobreexplotar;B2
sobreexpuesto;C2
sobrepeso;B1
sobreproteger;C1
sobreproteger a los hijos;C1
sobrevolar;C1
sobrexplotación;B2
sobrexplotar;B2
sobrino;A1
sobrio;C1
sociólogo;B1
sociabilidad;C1
sociable;A2
socialismo;B2
socialista;B1
sociedad;B2
sociedad anónima;C1
sociedad de consumo;B2
sociedad financiera;C2
sociedad limitada;C1
sociedad sin ánimo de lucro;C2
socio;A2
sociología;B1
socorrer;C1
socorro;A2
sofá;A1
sofreír;B1
sofreír cebollas;C1
sofrito;B1
sol;A1
solapa;C2
solar;C2
soldado;B1
soleado;B1
solfeo;C2
solicitar;B1
solicitar el divorcio;C1
solicitar el subsidio de desempleo;C1
solicitar la separación;C1
solicitar la tarjeta de cliente;B2
solicitar la tarjeta de fidelidad;B2
solicitar un crédito;B2
solicitar un documento;B1
solicitar un préstamo;B2
solicitar una ampliación de hipoteca;C1
solicitar una beca;B1
solicitar una cancelación de hipoteca;C1
solicitar una hipoteca;B2
solicitar una plaza;B2
solicitud;B2
solidaridad;B2
solidario;B2
solista;C1
solomillo;B1
solomillo de ternera;B1
solsticio;C2
solsticio de invierno;C2
solsticio de verano;C2
soltar;B1
soltarse el pelo;C2
solterón;C1
soltero;B1
soltura;C2
sombrío;C1
sombra;B1
sombra de ojos;B2
sombrear;C2
sombrero;A2
sombrilla;B1
somnolencia;C2
sonar;B1
sonar a todo volumen;C1
sonata;C1
soneto;C2
sonido;B1
sonido armonioso;C1
sonido ensordecedor;C1
sonido estridente;C1
sonoridad;C2
sonoro;C2
sonreír;B2
sonreírle a uno la suerte;C1
sonrojarse;C1
sopa;A1
sopa de pescado;B1
sopa de verduras;B1
sopera;B2
soplar;B1
soplar el viento;B2
soplar en un examen;C2
soplo;C2
soplo de inspiración;C2
soportar;B1
soprano;C1
sorber;C1
sorbete;B2
sorbete al cava;B2
sordo;B2
sordo como una tapia;C1
sorprendente;B2
sorprenderse;B2
sorprendido;B2
sorpresa;B1
sortear;C2
sortear la vigilancia;C2
soso;B1
sospecha;B1
sospechar;B1
sospechoso;B2
sostener;C1
sostenible;B2
sota;C2
sotana;C2
stop;B1
su excelencia;C2
su majestad;C2
suave;B1
suavizante;B2
subasta;C1
subastar;C1
subastar una obra de arte;C1
subcampeón;B2
subcontratar;C1
subida;B1
subida salarial;B1
subir;B1
subir a bordo;C2
subir al podio;C1
subir de un autobús;B1
subir de un avión;B1
subir de un barco;B1
subir de un coche;B1
subir de un tren;B1
subir de una bicicleta;B1
subir de una moto;B1
subir el desempleo;B2
subir el interés;B1
subir el paro;B2
subir el precio;B1
subir el precio de la vivienda;C1
subir el precio del metro cuadrado;C1
subir el precio del suelo;C1
subir el sueldo;B1
subir el tono;C2
subir la bolsa;B2
subir la marea;B2
subir la nota;C1
subir la temperatura;B1
subirse;B1
subirse a la cabeza;C1
subirse a un autobús;B1
subirse a un avión;B1
subirse a un barco;B1
subirse a un coche;B1
subirse a un tren;B1
subirse a una bicicleta;B1
subirse a una moto;B1
subirse el champán a la cabeza;C1
subirse el vino a la cabeza;C1
subirse por las paredes;C1
subjetividad;C1
subjetivo;B2
sublevación;C1
sublevarse;C1
submarino;B2
subrayar;B1
subrayar un libro;B1
subrogación;C1
subrogación de la hipoteca;C2
subrogado;C1
subrogar;C1
subrogar una hipoteca;C2
subsanar;C2
subsanar una deuda;C2
subtítulo;B2
subtitulado;B2
succión;C1
succionar;C1
suceder;B2
suceso;B2
suciedad;B2
sucio;B1
suculento;C2
sucursal;C1
sucursal bancaria;C1
sudar;B1
sudar como un pollo;C2
sudar tinta;C2
sudeste;A2
sudor;B2
suegro;B2
sueldo;B1
sueldo bruto;C1
sueldo neto;C1
suelo;A2
suelo edificable;C2
suelo húmedo;B1
suelo seco;B1
suelo urbanizable;C2
suelo urbano;C1
suelto;B2
suerte;B2
sufrimiento;C1
sufrir;C1
sufrir un accidente;C1
sufrir un desmayo;B2
sufrir un infarto;B2
sufrir una depresión;C1
sufrir una depresión aguda;C1
sufrir una depresión profunda;C1
sufrir una enfermedad;B2
sufrir una lesión;B2
sufrir una parálisis;B2
sufrir una reacción alérgica;B2
sufrir una recaída;C2
suite;B1
suite nupcial;B2
sujetador;A2
sujetar;B2
suma;B1
sumamente;C1
sumiller;C2
suministrar;C2
suministrar corriente eléctrica;C2
suministrar gas;C2
suministrar productos;C1
suministro de agua;C1
suministro de electricidad;C1
suministro de gas;C1
sumirse;C1
sumirse en una depresión;C1
sumirse en una depresión aguda;C1
sumirse en una depresión profunda;C1
sumisión;C2
sumo;C1
superar;B2
superar el examen;B2
superar el examen de acceso;C2
superar el fracaso escolar;C1
superar el periodo de prueba;B2
superar la derrota;C1
superar la reválida;C2
superar la selectividad;C2
superar un examen;B2
superar una prueba;B2
superficial;B2
superficie;B1
superfluo;C1
supermercado;A1
superpoblación;B2
superpoblado;B2
suplantación;C1
suplantación de identidad;C1
suplantar;C1
suplemento;B1
suplemento cultural;B1
suplemento de economía;B1
suplente;C1
suplir;C1
supositorio;B2
supurar;C2
sur;A1
suroeste;A2
surrealismo;B2
surrealista;B2
surtidor;C1
surtir;C2
surtir efecto;C1
susceptibilidad;C1
susceptible;B2
suscribir;C1
suscribirse;B2
suscribirse a un periódico;B2
suscribirse a una revista;B2
suspender;A2
suspender un acto;C1
suspender un control;B1
suspender un examen;A2
suspender un examen oral;B1
suspender un test escrito;B1
suspensión;C2
suspensión de pagos;C2
suspenso;B1
sustancia;B2
sustancia combustible;C1
sustancia impermeable;C1
sustancia inflamable;C1
sustancia opaca;C1
sustentable;B2
sustentar;C1
sustituir;B2
sustituir una pieza;C1
sustituto;B2
sustraer;B2
táctica;B2
té;A1
técnica;B2
técnica de análisis;B2
técnica de estudio;B2
técnico;B2
técnico de iluminación;C1
técnico de sonido;C1
tímido;B2
tímpano;C1
tío;A1
típico;B1
título;B2
título de propiedad;C2
título honorífico;C1
título nobiliario;C1
título vitalicio;C1
túnel;B1
túnel de lavado;C1
túnica;C2
tóxico;B1
taberna;C1
tabique;B2
tablón;C1
tabla;B1
tabla de embutidos;B1
tabla de planchar;B1
tablero;B1
tac;B2
tacón;B1
tacaño;B2
taconear;C2
tacto;B2
talón;C2
tala;B2
talante;C2
talar;B2
talar un árbol;B2
talasoterapia;C2
talento;B2
talentoso;B2
talla;B2
tallado;B2
tallar;B2
taller;B2
taller de carrocería;C1
taller de chapa y pintura;C1
taller de electricidad;C1
taller de escritura;C1
taller de mecánica;C1
taller de montaje;C2
taller de pintura;C1
talonario;B2
talonario de cheques;B2
tambor;B1
tango;A2
tanque;B2
tanto gusto;A1
tapón;B2
tapón de botella;B2
tapa;A2
tapar;B2
tapar una gotera;C1
tapar una grieta;C1
tapear;B2
tapete;B2
tapiz;C1
taquilla;B2
tararear;C2
tardar;B1
tarea;A2
tarea doméstica;B1
tarifa;B1
tarifa de celular;B1
tarifa plana;B2
tarima;B2
tarjeta;A1
tarjeta de crédito;B1
tarjeta de embarque;B1
tarjeta de estudiante;A2
tarjeta de la biblioteca;A2
tarjeta de móvil;B1
tarjeta de memoria;B1
tarjeta de sonido;C2
tarjeta de teléfono;B1
tarjeta de visita;A2
tarjeta extraíble;B2
tarjeta gráfica;C2
tarjeta telefónica;A2
tarrina;B1
tarrina de mantequilla;B1
tarro;B1
tarro de mermelada;B1
tarta;A2
tarta de chocolate;A2
tarta de crema;A2
tarta de manzana;A2
tarta nupcial;B2
tasa;C1
tasa arancelaria;C2
tasa de aduana;C1
tasación;C1
tasar;C2
tasar los daños;C2
tasar una obra de arte;C1
tasca;C1
tatarabuelo;B2
tataranieto;B2
taxi;A1
taxista;A1
tazón;B2
taza;A2
taza de café;B1
taza de desayuno;B1
taza de té;B1
taza de váter;B1
teñir;C1
teñirse;C1
teñirse de moreno;C1
teñirse de rubio;C1
teólogo;C1
teórico;B2
teatro;A1
techo;A2
tecla;B1
teclado;B1
tecnología;A2
tecnología punta;C1
tedio;C2
tedioso;C2
tejido;B2
tejido óseo;C2
tejido adiposo;C2
tejido muscular;C2
teléfono;A1
teléfono analógico;B2
teléfono celular;A1
teléfono de emergencia;A2
teléfono digital;B2
teléfono estropeado;B1
teléfono fijo;A2
teléfono inalámbrico;C1
teléfono móvil;A1
teléfono público;A2
teléfono supletorio;C1
telón;B2
tele;A1
teleadicto;B2
telebasura;B1
telefonía fija;C1
telefonía móvil;C1
telefonear;B2
telegrama;B2
telenovela;B1
teleobjetivo;B2
telescopio;B2
telespectador;B2
teletipo;C2
televidente;C2
televisar;C1
televisar un concierto;C1
televisar un partido;C1
televisar un programa;C1
televisar una noticia;C1
televisión;A1
televisión analógica;B2
televisión digital;B2
televisión por cable;B2
televisión vía satélite;B2
televisor;A1
televisor de pantalla plana;C1
televisor de plasma;C1
temático;B2
tema;B2
tema de actualidad;B2
temblar;C1
temblar como una hoja;C1
temblor;C1
temblor de tierra;C1
temer;C1
temerario;C1
temeroso;C1
temor;B2
temperamento;C1
temperamento compulsivo;C2
temperamento controvertido;C2
temperatura;B1
temperatura elevada;C1
temperatura estable;B2
temperatura extrema;C1
temperatura inestable;B2
temperatura invernal;B2
temperatura moderada;C1
temperatura otoñal;B2
temperatura primaveral;B2
temperatura variable;B2
temperatura veraniega;B2
temperaturas con ligeros cambios;C1
temperaturas en ascenso;C1
temperaturas sin cambios;C1
templado;B1
templo;C1
temporada;B2
temporada alta;B2
temporada baja;B2
temporada teatral;B2
temporal;B2
tendón;B2
tendencia;B2
tendencia ideológica;C1
tendencia social;C1
tendencioso;C2
tender;B1
tender la ropa;B1
tender una emboscada;C2
tendero;C2
tenderse;C2
tendido;B2
tendido eléctrico;C2
tenedor;A2
tener;A1
tener [número cardinal] años;A1
tener ética;C1
tener ADSL;B2
tener afecto;C1
tener afinidad;C2
tener aire acondicionado;A1
tener alergia;A2
tener altibajos;C2
tener ambición;B2
tener amor propio;C1
tener ansiedad;B2
tener antecedentes;C1
tener apego;C2
tener apetito;B2
tener aprecio;C2
tener aptitud para la música;C1
tener aptitud para la pintura;C1
tener arrugas;B2
tener arte;C1
tener ascensor;A1
tener aspiraciones;C1
tener azúcar;B2
tener barba;A1
tener beneficios;C1
tener bigote;A1
tener buen aspecto;B2
tener buen carácter;B1
tener buen color;B2
tener buen estilo;B1
tener buen expediente;B2
tener buen figura;B1
tener buen humor;A2
tener buen oído;C2
tener buen saque;C2
tener buen sentido de la orientación;C1
tener buen tipo;B1
tener buena acústica;C1
tener buena cara;C1
tener buena letra;A2
tener buena nota;B1
tener buena pinta;C1
tener buena presencia;B1
tener buena salud;B1
tener buena suerte;B1
tener buenas maneras;C2
tener buenas referencias;B2
tener buenos acabados;C1
tener buenos modales;B2
tener cáncer;B1
tener caducado;B2
tener caducado el carné de conducir;C2
tener caducado el pasaporte;B2
tener caducado el permiso de residencia;B2
tener calefacción;A1
tener calefacción central;A1
tener calor;A2
tener cambio;B1
tener carácter;B2
tener cariño;C1
tener carisma;C2
tener cobertura;B2
tener cobertura de asistencia en viaje;C1
tener cobertura de incendio;C1
tener cobertura de robo;C1
tener cobertura de rotura de lunas;C1
tener conexión;B1
tener conexión a internet;B1
tener confianza;B2
tener curiosidad;B2
tener de oferta;B1
tener de promoción;B1
tener debilidad;C1
tener derecho a devolución;C1
tener descuento;B1
tener diarrea;B1
tener dolor;A2
tener educación;B2
tener el bachillerato;B1
tener el coche a punto;C2
tener el coche asegurado;B2
tener el colesterol alto;B2
tener el corazón de piedra;C1
tener el estómago revuelto;C1
tener el pelo blanco;A1
tener el pelo corto;A2
tener el pelo largo;A2
tener el pelo limpio;A2
tener el pelo liso;A2
tener el pelo moreno;A1
tener el pelo rizado;A2
tener el pelo rubio;A1
tener el pelo sucio;A2
tener empleados;B2
tener en regla el carné de conducir;C2
tener en regla el pasaporte;C2
tener en vigor el carné de conducir;C2
tener en vigor el pasaporte;C2
tener enchufe;C1
tener entereza;C2
tener envidia;B2
tener escalofríos;B2
tener escrúpulos;C1
tener estilo;C1
tener estima;C2
tener estrella;C2
tener estudios;B1
tener estudios primarios;B2
tener experiencia;B1
tener fe;B2
tener fiebre;A2
tener formación;B1
tener frío;A2
tener gafas;A1
tener ganas;C1
tener ganas de comer;C1
tener garantía;B1
tener gripe;A2
tener hambre;A2
tener información;B1
tener la cama hecha;B2
tener la casa limpia;B2
tener la casa recogida;B2
tener la especialidad en;B2
tener la garganta seca;C1
tener la mesa puesta;B2
tener la nacionalidad;A2
tener la patente;C2
tener la piel clara;B1
tener la piel oscura;B1
tener la piel sensible;B1
tener la piel suave;B1
tener la regla;B1
tener la sartén por el mango;B2
tener la tarifa plana;B2
tener la tensión alta;B2
tener la tensión baja;B2
tener las manos limpias;A2
tener las manos suaves;B1
tener las manos sucias;A2
tener lazos de sangre;C2
tener liquidez;C2
tener los dientes limpios;A2
tener los dientes sucios;A2
tener los ojos azules;A1
tener los ojos claros;A1
tener los ojos grandes;A1
tener los ojos marrones;A1
tener los ojos negros;A1
tener los ojos oscuros;A1
tener los ojos pequeños;A1
tener los ojos verdes;A1
tener los sentimientos a flor de piel;C2
tener mal aspecto;B2
tener mal carácter;B1
tener mal color;B2
tener mal estilo;B1
tener mal humor;B1
tener mal tipo;B1
tener mala acústica;C1
tener mala cara;C1
tener mala figura;B1
tener mala letra;A2
tener mala nota;B1
tener mala pinta;C1
tener mala presencia;B1
tener mala salud;B1
tener mala suerte;B1
tener malas referencias;B2
tener malestar;B2
tener malos acabados;C1
tener malos modales;B2
tener mano izquierda;C1
tener mareos;B2
tener miedo;A2
tener modales;B2
tener molestias;B2
tener moral;C1
tener mucho carácter;B1
tener muchos años;A1
tener náuseas;B2
tener novio;B1
tener oído;C2
tener pérdidas;C1
tener pareja;B1
tener personalidad;B2
tener pesadez;C2
tener pinta;C1
tener planes;A2
tener poco carácter;B1
tener pocos años;A1
tener precios especiales;B1
tener preferencia;C1
tener principios;C1
tener principios férreos;C2
tener principios firmes;C2
tener principios sólidos;C2
tener rebajas;B1
tener relaciones;B1
tener relaciones sexuales;B1
tener resaca;B1
tener respeto;B2
tener rodaje;C2
tener sangre azul;C2
tener sangre fría;C1
tener sed;A2
tener sentido de la orientación;C1
tener sentido del humor;B1
tener SIDA;B1
tener soltura;C2
tener somnolencia;C2
tener sopor;C2
tener sueño;A2
tener suelto;B1
tener suerte;B1
tener tacto;B2
tener talento artístico;C1
tener talento interpretativo;C1
tener talento musical;C1
tener tarifa plana;B2
tener tarjeta de cliente;B2
tener tarjeta de fidelidad;B2
tener teléfono;A1
tener temperamento;B2
tener tiempo libre;B1
tener tos;A2
tener trabajo;A1
tener un [número cardinal];B1
tener un accidente;B1
tener un accidente de trabajo;B2
tener un agujero en el estómago;C1
tener un amante;B2
tener un bache;C2
tener un bajón;C2
tener un buen expediente;B2
tener un buen servicio;B2
tener un calor espantoso;B2
tener un calor horrible;B2
tener un carácter brusco;B2
tener un carácter débil;B1
tener un carácter difícil;B1
tener un carácter fácil;B1
tener un carácter fuerte;B1
tener un carácter serio;B2
tener un carácter tranquilo;B2
tener un cargo;B2
tener un cargo de responsabilidad;B2
tener un cargo directivo;B2
tener un cargo público;B2
tener un comportamiento;B2
tener un comportamiento adecuado;B2
tener un comportamiento brusco;C1
tener un comportamiento ejemplar;C1
tener un comportamiento exquisito;C1
tener un comportamiento impropio;C1
tener un comportamiento injusto;B2
tener un comportamiento intachable;C1
tener un comportamiento modélico;C1
tener un compromiso;B1
tener un control;B1
tener un día libre;B2
tener un descuento;B1
